date,AAPLclose,axpclose,catclose,baclose,cscoclose,cvxclose,ibmclose,msftclose,pgclose,xomclose
2016-12-13,111.69,71.335,89.7038,149.4768,28.0522,108.4878,152.4261,59.7773,79.113,83.3985
2016-12-14,111.69,71.5572,90.5907,147.3872,28.4428,108.7378,154.9957,60.5562,79.1594,84.8652
2016-12-15,112.3009,72.3977,88.4396,146.7193,28.3219,107.3858,155.1983,60.2677,78.4067,83.0318
2016-12-16,112.4463,72.4557,89.1849,147.4158,28.4799,108.3952,154.747,60.1715,78.6948,83.316
2016-12-19,113.0959,72.0209,87.3452,149.0188,28.4428,109.34899999999999,153.559,59.9023,78.6948,83.5818
2016-12-20,113.3965,72.5136,87.4678,149.2192,28.5915,108.9508,153.5129,61.1715,78.7227,82.8852
2016-12-21,113.5032,72.7648,89.0057,150.2592,28.4149,109.2287,154.3602,61.0946,78.5926,82.8943
2016-12-22,112.7566,72.0499,88.5151,150.2401,28.2847,109.1916,154.1116,61.0946,78.3231,82.7568
2016-12-23,112.9796,72.4267,88.7981,150.5741,28.3219,109.988,153.8629,61.1042,78.4996,83.2977
2016-12-27,113.6971,72.4363,88.9868,150.2592,28.386999999999997,109.6639,153.5405,60.8061,78.955,83.15100000000001
2016-12-28,113.2123,71.847,89.2038,148.9425,28.5264,109.4787,153.9366,60.8446,78.6204,83.1877
2016-12-29,113.1832,71.4123,87.883,148.5513,28.2847,109.1916,153.0616,60.5658,78.1279,82.7752
2016-12-30,112.3009,71.5669,88.015,148.5417,28.3219,109.1083,153.4392,60.4792,78.3881,82.821
2017-01-03,112.6208,72.7938,87.4961,149.7726,28.0987,108.9971,152.8774,59.7485,78.1372,82.7385
2017-01-04,112.4948,73.9871,88.6755,151.3469,28.3963,109.13600000000001,153.9826,60.1715,78.2487,83.316
2017-01-05,113.0669,73.0752,88.2792,151.4328,28.2274,109.1083,155.8891,59.9023,78.5275,82.3993
2017-01-06,114.3274,73.2207,87.7414,151.8049,28.2931,108.63600000000001,155.3733,59.9023,79.0479,81.171
2017-01-09,115.3745,73.5991,87.7792,151.0607,28.3494,108.2007,156.1378,60.4215,79.02,81.1252
2017-01-10,115.4909,74.3655,87.1471,151.7763,28.3025,107.2747,154.4063,60.2292,78.4346,79.7868
2017-01-11,116.1114,74.6178,88.5245,152.0911,28.49,106.4597,152.4445,60.21,77.5889,78.7693
2017-01-12,115.6266,74.5887,89.2981,151.032,28.2743,107.35799999999999,154.4984,60.7581,77.8305,79.57600000000001
2017-01-13,115.42299999999999,74.3364,88.6755,151.5473,28.1712,107.571,154.6826,60.2004,77.9142,79.1452
2017-01-17,116.3538,74.317,89.1378,150.4405,28.1993,107.7747,154.1208,60.2869,78.0721,79.1543
2017-01-18,116.3442,75.1805,88.2792,151.0607,28.1243,107.6821,154.6273,60.1235,79.1873,80.0802
2017-01-19,116.1405,74.4043,88.7834,151.7095,28.1618,107.3673,153.6234,60.0946,79.5522,79.0902
2017-01-20,116.3538,73.9289,88.8309,152.2152,28.1149,107.0339,153.6326,59.9023,79.3367,77.6693
2017-01-23,116.4314,73.7058,89.9725,150.6027,28.2274,107.0524,157.0772,60.3254,81.9126,78.7327
2017-01-24,116.3248,75.1223,89.8583,153.1884,28.3869,106.8579,157.5193,60.5369,81.4536,77.8893
2017-01-25,118.1767,74.5984,91.5516,159.6862,28.6963,107.7655,162.0046,61.0754,82.2966,77.9993
2017-01-26,118.2349,74.6372,93.3686,161.3655,28.7901,108.5712,164.2058,61.2292,81.641,78.2285
2017-01-27,118.2446,74.5596,92.4839,160.0106,28.8276,107.9322,164.5465,61.7965,81.1164,78.4668
2017-01-30,117.9343,74.9767,94.1676,157.9782,29.0527,105.3763,163.29399999999998,63.2484,81.2288,78.3843
2017-01-31,117.6628,74.1036,92.0748,155.9268,28.912,103.5519,161.9125,62.6234,81.2569,77.7885
2017-02-01,124.838,74.4722,90.9999,156.4516,28.8089,103.1167,160.7336,62.1619,82.0531,76.8993
2017-02-02,124.6247,74.2297,90.4767,154.82,28.6026,102.7925,160.5217,61.1331,81.8002,76.0285
2017-02-03,125.15799999999999,75.7141,89.2019,154.9536,29.2403,103.9131,160.7888,60.7388,82.20299999999999,76.49600000000001
2017-02-06,126.3312,75.5006,88.7358,156.4611,29.3715,105.1725,161.9309,61.2292,81.8751,76.5785
2017-02-07,127.5335,75.4036,88.3458,158.8656,29.3528,104.6261,161.9677,61.1908,81.8658,76.3677
2017-02-08,128.028,75.4812,88.7644,157.6435,29.4935,103.1537,164.3623,60.9888,82.4371,76.562
2017-02-09,128.9532,75.8499,88.3838,158.0958,29.3247,103.3297,163.5362,60.9023,82.7369,76.0579
2017-02-10,128.661,76.141,89.3827,159.9724,29.5404,103.9594,164.5016,61.5946,83.0553,76.3939
2017-02-13,129.8004,76.5582,91.6182,161.7046,29.5497,104.691,165.8662,61.5369,82.3997,77.0287
2017-02-14,131.4851,77.0433,93.7015,162.1569,29.9811,105.4874,166.4974,62.2292,82.7181,77.4767
2017-02-15,131.9623,77.2276,93.3115,162.9268,30.3,105.1975,167.2122,62.4614,82.2966,77.3087
2017-02-16,131.8016,77.1403,94.1962,164.38,30.7782,105.2443,168.65099999999998,62.4227,85.3502,77.6261
2017-02-17,132.1668,77.3343,93.4732,166.2084,31.5097,103.4773,168.419,62.413000000000004,85.0411,76.8233
2017-02-21,133.1211,77.5866,94.0345,168.9512,31.641,103.1501,167.7135,62.5097,85.3221,76.3192
2017-02-22,133.5204,77.4798,93.321,168.7587,32.0067,104.4496,167.3329,62.38399999999999,85.8654,76.4406
2017-02-23,132.9556,77.6642,93.4161,170.2022,31.9692,103.1968,168.15900000000002,62.2582,85.6499,75.5445
2017-02-24,133.0822,77.3828,90.8952,170.7604,31.9223,103.7952,168.6232,62.5097,85.3596,76.3379
2017-02-27,133.3451,77.7806,90.8286,172.6755,32.1849,102.9537,168.3447,62.5097,85.2846,75.6845
2017-02-28,133.4035,77.6739,92.6932,173.4454,32.1286,104.4776,166.5345,62.1325,85.1348,76.1139
2017-03-01,136.1302,79.4784,91.9512,176.9868,32.0536,105.1788,166.9244,61.8906,85.3034,75.9085
2017-03-02,135.3219,77.7127,93.7776,176.1015,32.2974,106.469,168.9017,62.8193,85.85600000000001,77.4954
2017-03-03,136.1205,77.4992,89.7632,175.322,32.2506,105.9829,167.5835,61.9196,85.1535,77.7568
2017-03-06,135.692,77.1306,90.4862,174.11900000000003,32.1568,106.1605,167.1379,62.1518,84.7695,76.9727
2017-03-07,135.8673,77.2082,90.9999,175.168,32.063,105.8052,167.5278,62.1712,84.6477,77.318
2017-03-08,135.3609,76.6843,91.2567,174.8985,32.0724,104.5337,167.4443,62.2969,84.5728,77.0287
2017-03-09,135.0493,76.9365,88.6882,173.7726,31.9036,102.4769,166.5809,62.8676,84.4323,75.6378
2017-03-10,135.4972,77.0141,86.9379,171.97299999999998,31.9505,102.8789,164.4737,62.6161,84.6196,76.2352
2017-03-13,135.5557,76.8492,87.8131,172.3098,32.1286,103.4118,165.0771,62.8096,85.3034,76.1792
2017-03-14,135.3512,77.3149,88.12700000000001,172.0018,31.9786,102.2338,163.8054,62.5968,85.5282,76.0019
2017-03-15,136.7827,76.8686,87.385,171.9826,31.9974,100.3733,163.1184,62.3066,85.2378,75.6005
2017-03-16,137.0067,77.3925,88.8119,171.4822,32.1099,101.7944,163.202,62.6355,85.6125,76.5433
2017-03-17,136.325,76.888,88.3268,173.3203,32.1005,100.8408,164.5294,62.5291,85.6499,76.6086
2017-03-20,137.7565,76.4999,88.3838,172.637,32.1005,100.6725,163.0535,62.7516,85.2378,76.5433
2017-03-21,136.1789,75.2193,90.7525,169.3361,32.1474,100.6538,163.0999,62.8096,85.4439,76.5433
2017-03-22,137.7175,75.3551,87.9272,170.3177,31.7723,101.0091,161.4104,62.1131,85.4158,76.3846
2017-03-23,137.2306,75.52,87.9272,170.5872,31.9786,101.3363,162.2459,62.9063,85.2284,76.3192
2017-03-24,136.958,75.8693,87.73700000000001,169.2014,31.8473,100.8501,162.283,62.7516,85.0224,76.4126
2017-03-27,137.1917,75.2872,87.6609,169.4708,31.9598,100.9623,161.364,62.858000000000004,84.835,75.8245
2017-03-28,140.0352,76.2962,87.052,170.6834,31.8754,99.3636,161.3083,62.974,84.7601,75.8432
2017-03-29,140.3469,75.9178,88.4219,170.9432,31.9036,100.1957,161.9952,63.1578,85.01299999999999,76.3939
2017-03-30,140.1618,76.8492,88.3363,171.2801,31.641,101.0371,161.4661,63.332,84.8631,76.5619
2017-03-31,139.8989,76.7522,88.6787,170.2022,31.641,100.766,161.3918,63.5641,84.4885,78.1301
2017-04-03,139.9378,76.2477,88.2411,170.0001,31.6973,100.3827,161.6517,63.7092,84.1606,76.5526
2017-04-04,140.9798,75.9275,87.775,171.97299999999998,31.491,100.7847,161.9859,63.4094,84.0014,76.6086
2017-04-05,140.2495,75.7522,89.5444,170.4139,31.6045,101.5887,162.0045,63.5835,84.2168,76.8886
2017-04-06,139.8989,75.908,89.649,170.69299999999998,31.2166,101.57,160.4821,63.419,84.273,77.038
2017-04-07,139.5873,75.7619,91.1521,172.1173,31.2923,102.1777,160.0829,63.5835,83.7391,77.4861
2017-04-10,139.4217,75.4892,90.8667,170.8759,31.1788,101.7757,159.7952,63.5351,83.5799,77.2527
2017-04-11,137.922,75.2651,92.4078,171.8479,31.2261,102.3086,158.9226,63.39,83.8234,77.5981
2017-04-12,138.0876,74.7001,92.3697,169.4227,31.1409,101.8786,158.347,63.3416,84.1138,77.3274
2017-04-13,137.3572,73.8428,90.2388,169.0089,30.8572,101.8786,158.4213,63.0998,84.5915,77.4487
2017-04-17,138.1168,74.6903,88.5646,172.2809,30.668000000000003,99.1953,157.3723,62.8289,84.3292,76.2539
2017-04-18,137.5033,73.833,89.5539,171.155,30.8477,99.2608,158.8298,63.3416,84.6664,76.1512
2017-04-19,136.9969,73.5992,89.7917,171.6842,30.9045,98.8027,157.8551,63.2546,85.0505,75.6565
2017-04-20,138.7108,77.9538,88.9166,172.5504,30.8855,97.447,150.0946,62.916000000000004,84.5688,75.1337
2017-04-21,138.5453,77.5349,90.7966,173.5897,31.0558,98.0547,150.6608,63.361000000000004,84.3139,75.6191
2017-04-24,139.8794,78.3727,90.4704,175.2065,31.0463,98.0641,148.8785,64.2316,83.6438,75.3204
2017-04-25,140.7461,78.5481,92.8588,176.6019,31.4815,99.0364,149.222,65.3247,84.5216,75.7125
2017-04-26,139.9184,78.4409,100.1582,174.8696,31.6139,99.7843,148.8878,65.702,84.9463,76.2912
2017-04-27,140.0255,78.2558,100.3884,176.3228,31.595,99.1766,148.5815,65.6149,82.8132,75.9832
2017-04-28,139.8892,77.2037,98.4892,177.8722,31.9261,98.6063,148.8228,66.0405,82.766,75.8525
2017-05-01,142.7424,77.1842,98.0864,175.524,32.2288,99.7563,148.795,66.2243,82.4262,76.2166
2017-05-02,143.6481,77.4862,97.837,176.5345,32.1342,99.027,147.44899999999998,67.1433,82.1997,76.5993
2017-05-03,143.2099,76.7946,97.367,176.4864,32.3896,98.5035,147.6903,67.0369,81.3785,76.5899
2017-05-04,142.6938,76.3075,97.3958,176.1784,32.3991,99.775,147.254,66.8241,81.5768,77.1967
2017-05-05,145.0601,76.2977,95.3335,178.0454,32.3329,97.9893,147.6439,66.5629,81.5956,76.2072
2017-05-08,149.0041,76.1419,95.5733,179.0174,32.5315,98.9055,143.9308,66.7467,81.6428,76.5619
2017-05-09,149.9584,76.4146,95.3143,179.8739,32.4369,99.7376,143.4433,66.6886,81.69,77.374
2017-05-10,149.2476,76.6192,95.2376,177.6338,32.068000000000005,98.2417,142.5809,66.7854,81.5484,76.8326
2017-05-11,150.5384,75.908,96.2639,178.3708,31.9166,99.5693,141.7748,67.0466,81.6334,77.1813
2017-05-12,152.6407,75.4892,96.8682,177.7017,31.8126,99.2982,141.2124,66.2243,81.3314,77.8409
2017-05-15,152.2496,76.3075,96.5996,176.8677,31.6423,99.0644,140.9499,66.1469,81.3502,77.7843
2017-05-16,152.0247,76.1126,98.2399,177.1683,32.3801,99.8965,142.0185,66.1953,81.4824,78.0199
2017-05-17,146.9204,74.3981,98.1631,173.36700000000002,32.4464,100.2705,144.0526,67.5281,81.3974,77.7843
2017-05-18,149.1596,74.4078,96.0529,172.0288,31.9923,98.8822,141.4749,65.6505,81.4163,77.2567
2017-05-19,149.6681,74.817,96.1296,175.2871,29.6842,99.3261,141.3343,65.8742,81.0482,77.0305
2017-05-22,150.5775,74.9923,98.2494,178.109,29.5234,100.6011,142.4591,65.8548,81.3974,77.2001
2017-05-23,150.3917,75.2066,98.1152,177.9344,29.8828,100.2233,143.0777,66.5942,81.3691,77.5393
2017-05-24,149.9419,75.1287,99.4005,179.6411,30.0436,100.3649,142.5059,66.8179,81.2464,77.8126
2017-05-25,150.4601,75.4404,99.7074,181.40599999999998,29.7882,100.3177,142.9559,66.9055,81.6428,77.5393
2017-05-26,150.2059,75.4599,100.7337,180.9405,29.7409,99.2694,143.6026,67.7324,81.9826,77.0305
2017-05-30,150.2646,75.0995,101.3476,181.2218,29.7977,98.9011,142.9371,68.0632,82.3507,76.8421
2017-05-31,149.3747,74.9534,101.1654,181.9491,29.968000000000004,98.2777,142.2247,68.501,82.4923,76.418
2017-06-01,149.7854,76.2588,101.12700000000001,181.6484,29.8261,97.73,143.0684,67.9465,83.1435,75.8527
2017-06-02,152.0051,76.4633,101.338,184.4703,30.1004,98.4761,143.1059,68.1994,83.1813,76.0411
2017-06-05,150.5188,76.9309,101.6258,183.2291,30.2517,97.3805,142.5247,69.8144,83.6155,74.9104
2017-06-06,151.0273,76.814,100.9064,181.0957,30.0436,97.4561,142.8621,70.3203,83.757,75.4946
2017-06-07,151.9269,77.7492,100.2829,182.4048,29.8544,98.3816,142.8246,70.5538,83.8137,76.5217
2017-06-08,151.5553,77.8856,99.2854,184.1794,29.9017,98.0039,141.5217,70.4273,83.7854,76.23899999999999
2017-06-09,145.6785,78.2363,100.7241,184.2764,29.9017,98.2211,142.5716,69.9993,82.917,75.9658
2017-06-12,142.1974,78.1,101.59700000000001,184.2473,29.6747,100.4877,144.4463,68.4135,83.2096,77.3886
2017-06-13,143.3415,78.5091,101.7409,185.3043,29.5612,102.0366,145.4586,67.8881,83.2851,78.1424
2017-06-14,141.9432,78.7527,101.4339,186.5552,29.9869,102.1216,144.5869,68.7345,83.1152,78.1707
2017-06-15,141.0924,78.6163,100.4364,189.5323,29.8923,100.6766,144.1744,68.3648,83.4739,77.332
2017-06-16,139.1172,79.3469,102.0574,190.4923,29.8734,100.4216,144.5588,68.0049,84.3611,77.5111
2017-06-19,143.097,79.7658,103.2084,193.0524,29.9207,102.3294,145.6461,68.1021,84.6254,78.6701
2017-06-20,141.7965,80.3795,103.1029,192.3251,30.2612,101.4888,145.1399,68.9486,84.8141,77.9822
2017-06-21,142.6374,80.0873,102.6713,193.1397,30.1288,100.5633,145.243,68.0146,84.5971,77.5582
2017-06-22,142.4027,80.1262,99.24700000000001,193.4015,30.1193,98.6838,144.1557,68.3648,84.38,76.7384
2017-06-23,143.0383,80.097,99.6019,196.107,30.1288,98.6461,144.7275,68.3551,84.0308,76.3992
2017-06-26,142.5885,80.8179,99.8609,193.9251,30.3558,99.1655,144.4556,69.2793,84.3989,76.8986
2017-06-27,140.5448,80.9348,99.9952,192.8681,30.4977,98.3533,145.5055,68.6178,84.3422,76.55
2017-06-28,142.5983,81.8018,99.6882,193.576,30.0436,98.2872,145.0555,67.3336,83.6343,76.4275
2017-06-29,140.4959,81.4706,102.1054,191.4814,30.3463,98.4855,145.5898,67.9076,83.4078,76.8232
2017-06-30,140.8284,82.0649,101.3284,191.7627,29.7125,98.3344,144.4744,66.6331,82.1053,76.0411
2017-07-03,140.3199,82.9027,103.0742,192.5772,29.6085,98.5327,144.1932,67.0612,82.2563,76.0694
2017-07-05,140.8969,83.0102,102.6042,195.6997,29.6369,100.3933,145.8336,66.3218,82.8132,77.3603
2017-07-06,139.567,81.8857,103.1029,195.3797,29.7037,98.8066,144.0432,67.2071,82.7471,76.1825
2017-07-07,140.9849,82.4626,102.1629,196.2428,29.3313,98.0511,142.8153,66.7109,82.464,75.4946
2017-07-10,141.8454,82.4333,102.5562,197.7846,29.5032,97.7394,143.3589,67.5768,82.7282,75.5888
2017-07-11,142.305,82.2964,103.4386,200.0247,29.5796,97.3144,143.8089,68.0827,82.1997,75.5323
2017-07-12,142.5103,82.9417,103.8223,200.1895,29.6846,97.39,143.5933,68.0924,81.8977,75.9469
2017-07-13,144.4953,83.4796,104.5129,199.9859,29.7514,98.1172,144.0713,69.221,82.07700000000001,76.2861
2017-07-14,145.7372,83.3916,104.0429,202.1969,29.8565,98.3439,144.0057,69.8242,81.8316,76.2956
2017-07-17,146.2456,83.3329,104.3307,202.672,29.9997,98.6366,144.5775,70.8068,82.2091,76.5877
2017-07-18,146.7541,83.6262,104.3978,201.935,30.0761,98.4194,143.4246,71.3613,82.6339,76.1919
2017-07-19,147.6733,84.0272,103.4413,204.4951,30.0856,97.9566,144.3525,71.3127,83.6627,75.9469
2017-07-20,147.0084,83.46,104.1949,203.9133,30.458000000000002,98.6555,138.2878,71.8575,84.0428,76.1825
2017-07-21,146.9399,83.6947,103.6829,205.717,30.4198,98.8161,138.4097,72.2077,84.2806,76.1919
2017-07-24,148.7196,83.1178,102.9776,205.7558,30.4007,97.5128,137.866,71.7894,84.2901,75.4946
2017-07-25,149.3552,83.5187,104.5137,206.0273,30.4198,97.4655,136.8443,71.6045,83.8811,75.2591
2017-07-26,150.0592,83.4111,110.6582,226.3818,30.668000000000003,98.5894,137.0318,72.1785,84.7943,75.63600000000001
2017-07-27,147.2235,81.9932,109.6727,233.7032,30.2288,99.2788,136.2538,72.0423,84.9465,75.7302
2017-07-28,146.187,82.9222,110.4939,233.965,30.1429,100.2138,135.982,71.1765,86.2592,76.1636
2017-07-31,145.434,83.3427,110.2331,235.11900000000003,30.0952,102.1121,135.2508,71.0597,85.8121,75.0046
2017-08-01,155.0755,84.0663,110.0882,232.1904,30.0283,103.1227,135.607,70.7289,86.3924,75.4192
2017-08-02,153.6577,83.4111,109.26700000000001,230.7455,30.2193,103.6799,136.0663,70.6122,86.6587,75.5417
2017-08-03,152.1225,83.6458,109.2573,231.0364,30.0952,104.3221,135.4008,70.3009,86.6017,75.9469
2017-08-04,152.9243,84.0663,109.7114,230.5128,30.1334,103.3494,135.8601,70.1939,86.4304,75.8433
2017-08-07,155.2907,83.9489,110.4746,232.9565,30.3625,103.9916,136.0663,70.7095,86.2497,75.5794
2017-08-08,156.5325,84.0369,110.8224,232.2486,30.4007,103.6799,134.4822,70.4371,86.9822,75.5323
2017-08-09,157.4908,83.7925,110.5326,228.5709,30.2384,104.2182,134.6148,70.8165,87.1153,75.3439
2017-08-10,152.4745,82.6875,110.4649,227.1759,30.1906,104.7282,134.2927,70.5052,87.4388,75.5794
2017-08-11,154.5949,82.4235,109.3153,229.1269,29.5987,103.9916,134.359,69.4739,87.2675,75.1323
2017-08-14,156.9215,83.5774,109.0254,231.3413,30.0474,103.1605,134.359,70.5344,86.887,74.4092
2017-08-15,158.6394,84.8681,109.8563,233.3119,30.4007,102.6694,134.8137,71.5948,87.1819,74.4282
2017-08-16,158.0013,85.4548,109.7983,231.7706,30.6394,102.5371,134.5769,71.6144,87.7051,74.2475
2017-08-17,154.9679,84.1836,110.2524,229.8196,30.8781,101.917,134.9842,72.035,87.9334,73.7052
2017-08-18,154.6145,83.4893,109.3056,229.9951,29.6369,101.0394,133.2792,70.8124,87.5814,72.554
2017-08-21,154.3299,83.4111,110.0592,229.9074,28.9971,101.5736,132.3319,70.9004,87.9619,72.9155
2017-08-22,156.8528,83.4111,109.75,233.8777,29.2931,100.9059,132.9287,70.5679,88.3329,72.6681
2017-08-23,157.0491,83.3916,111.8948,232.2583,29.8565,101.4592,133.5728,71.5557,88.2663,73.0107
2017-08-24,156.3521,83.4698,110.861,232.8924,29.5223,101.6976,134.6432,71.1254,87.9334,72.887
2017-08-25,156.9313,83.5774,110.89,230.1122,29.8278,102.4894,135.401,71.096,87.7717,72.6206
2017-08-28,158.5118,83.5187,111.4407,231.3706,30.0188,103.243,136.1588,71.2232,88.0,72.9916
2017-08-29,159.9254,83.5285,111.1702,234.5995,30.1143,102.7946,134.9937,71.233,87.9619,72.7538
2017-08-30,160.3574,83.7925,112.0783,234.5703,30.057,102.89,135.5905,71.4481,87.8192,72.7347
2017-08-31,160.9955,84.1934,113.5662,233.7899,30.5439,102.766,135.0411,72.3871,87.3912,72.4018
2017-09-01,161.0445,84.2325,113.5082,234.4435,30.754,102.6611,135.4863,73.1304,87.7717,72.6206
2017-09-05,159.1106,83.4209,114.2714,231.195,30.8399,103.7486,136.4809,72.3186,88.01899999999999,72.8489
2017-09-06,158.9437,83.3427,114.2907,228.8733,30.1906,104.3972,135.4957,71.9958,88.1997,73.4293
2017-09-07,158.3057,82.5408,113.0155,230.5219,30.4293,106.639,136.2346,71.7905,88.1997,74.9515
2017-09-08,155.7238,82.3844,113.7787,232.9314,30.3243,106.6485,135.3631,72.7098,88.4376,75.1894
2017-09-11,158.5413,83.7925,113.82700000000001,234.6971,30.057,105.6755,134.9369,72.3577,88.3139,74.9896
2017-09-12,157.91299999999998,84.6334,114.8414,234.6873,30.7349,107.3353,137.2197,73.1206,89.4078,75.3987
2017-09-13,156.7252,84.7214,116.8413,236.0043,30.9449,107.3067,138.0723,73.0424,88.9512,75.6365
2017-09-14,155.3802,84.2814,115.5757,239.2234,30.7253,108.9188,138.2901,73.5608,88.9893,75.8934
2017-09-15,156.9509,85.0637,116.3969,242.9011,30.7349,109.1764,137.8639,73.1304,88.9893,76.1979
2017-09-18,155.7631,85.9242,117.2567,246.8812,30.9736,109.3481,137.1819,73.6586,88.7229,76.1788
2017-09-19,155.822,87.0292,119.6333,246.2764,31.05,109.8823,136.9261,73.5119,88.6088,76.1979
2017-09-20,153.2107,86.4718,120.5125,249.2029,31.0213,110.9793,136.7745,73.7857,89.5791,76.3215
2017-09-21,150.5798,86.462,120.6188,249.7687,31.1263,111.0079,138.1859,73.2967,89.7978,76.6355
2017-09-22,149.1073,86.4425,120.5608,250.1686,31.2218,111.1033,137.5987,72.5827,88.1236,76.0076
2017-09-25,147.7919,86.2567,120.213,248.0908,31.8615,111.8855,137.4755,72.7783,87.7431,76.0361
2017-09-26,150.3344,86.7261,120.1067,247.486,32.1957,112.5533,138.1765,71.6535,88.1997,77.0446
2017-09-27,151.4044,87.5083,120.2903,249.0273,32.2339,112.1049,138.8301,71.6535,88.1332,76.959
2017-09-28,150.4719,88.1439,120.2999,248.042,31.9666,112.0382,137.9776,72.2306,86.4399,77.4727
2017-09-29,151.2965,88.4569,120.9859,247.9835,31.8424,112.2003,137.9776,72.2501,86.459,78.1958
2017-10-02,150.9921,88.5351,120.4835,249.7199,32.1098,112.0858,137.4281,72.8565,86.5446,77.99600000000001
2017-10-03,151.6499,89.4054,120.4932,249.2029,32.2244,112.0191,138.9248,72.9739,87.2961,77.663
2017-10-04,150.6682,88.9947,121.2564,249.4955,32.3198,112.3911,139.0385,72.6316,87.62899999999999,77.7867
2017-10-05,152.5432,89.4855,122.4447,252.5489,32.2043,112.1622,138.7543,73.0522,87.9144,77.8152
2017-10-06,152.4548,89.8684,122.1162,252.2465,32.3487,113.1161,138.9816,74.3041,87.5434,78.0341
2017-10-09,152.985,90.0058,122.6283,252.0611,32.5028,111.6375,138.7543,74.3334,87.8288,77.7391
2017-10-10,153.0439,90.2021,122.58,254.5389,32.5124,112.2862,139.6163,74.6171,87.62899999999999,78.0436
2017-10-11,153.6819,90.2708,123.8456,255.0364,32.3102,113.3259,140.6678,74.6171,87.1534,78.2624
2017-10-12,153.142,89.9272,124.2417,255.4949,32.3487,113.8315,139.8342,74.7442,87.0012,78.5859
2017-10-13,154.1139,91.1543,125.5846,254.3535,32.0309,113.6503,139.2753,75.4289,87.6575,78.4241
2017-10-16,156.9509,90.2708,126.2802,253.3878,32.2332,113.6694,139.3416,75.7908,88.5041,78.4051
2017-10-17,157.5301,90.0058,127.0144,252.2855,32.3006,114.5947,139.0858,75.9473,88.5993,78.7857
2017-10-18,156.8331,90.3886,126.1159,253.6707,32.3584,114.6805,138.8111,75.8886,88.2758,78.9284
2017-10-19,153.1224,90.2119,126.8405,252.6952,32.3102,112.7059,151.116,75.9081,88.2473,78.7381
2017-10-20,153.3874,90.3984,127.0917,258.2653,32.5028,112.7536,152.4138,76.2016,87.7773,78.7191
2017-10-23,153.3089,90.6831,127.6651,255.8948,32.9843,113.1733,153.5221,77.0818,84.5763,79.0711
2017-10-24,154.2219,92.1359,127.9761,259.4847,33.0806,113.45,151.135,77.1014,83.6659,79.1948
2017-10-25,153.5445,91.8414,134.3515,252.0709,33.3021,113.7361,147.6585,77.1307,83.3592,79.4136
2017-10-26,154.5262,93.9323,132.9909,252.9195,33.0325,113.0493,145.3993,76.9058,83.225,79.152
2017-10-27,160.0629,94.0305,133.0881,250.1784,33.0036,112.9825,145.4988,77.0329,83.8575,79.4136
2017-10-30,163.6656,93.3237,133.9336,252.9,33.1577,108.3083,145.5746,81.9722,83.4167,79.6419
2017-10-31,165.9431,93.7654,132.6508,251.6611,32.7821,109.1191,146.2187,82.0504,82.6787,79.4802
2017-11-01,163.8325,94.0305,131.9802,252.1684,32.888000000000005,110.55,145.9345,81.35600000000001,82.7458,79.2994
2017-11-02,165.0302,94.21700000000001,132.4564,256.1972,33.3407,110.5596,145.9061,81.35600000000001,83.2729,79.7942
2017-11-03,169.3397,94.6587,132.6313,255.3388,32.9458,110.0158,145.262,82.2069,82.9088,79.4707
2017-11-06,171.0577,94.5213,132.7868,257.60200000000003,33.1962,109.6915,143.5853,82.2949,82.9758,79.1377
2017-11-07,171.6074,93.6182,133.8364,259.6115,33.1384,111.647,142.8843,82.6177,82.4679,79.68
2017-11-08,173.0112,93.3826,134.9055,259.0652,33.1288,111.8378,143.3674,82.4221,83.3592,79.5182
2017-11-09,172.6578,92.0279,133.4282,257.6432,33.2251,111.2941,143.5758,82.7057,83.9342,79.4136
2017-11-10,172.0864,91.8022,131.5331,255.8288,32.7917,111.8378,143.7958,82.24600000000001,84.1259,79.8893
2017-11-13,171.3967,92.1752,132.641,257.3685,32.7339,111.7806,142.7052,82.0309,84.4901,79.6396
2017-11-14,168.8056,92.0378,132.6896,256.7212,32.6954,111.8283,141.9781,82.0895,85.2951,79.5916
2017-11-15,166.5791,98.4937,133.6712,257.8001,32.7821,111.5326,142.4469,82.2069,85.1705,78.9675
2017-11-16,168.5692,91.8414,130.328,258.6239,32.8495,111.0842,140.7343,81.568,84.5572,77.9785
2017-11-17,167.6333,91.969,132.5244,257.2116,34.5541,110.3139,142.6669,81.7842,85.5347,77.3544
2017-11-20,167.4658,92.2243,132.3009,259.536,34.5734,110.4487,142.5234,80.9978,84.7488,77.0471
2017-11-21,170.579,92.6758,133.0589,261.8506,35.1512,110.4583,143.9967,81.1256,84.5955,77.3448
2017-11-22,172.3721,92.0967,133.7295,260.046,35.2956,110.8916,145.3744,82.2954,85.0268,77.652
2017-11-24,172.382,91.7629,134.128,260.7619,35.103,111.6041,145.2022,81.6958,84.65299999999999,77.8729
2017-11-27,171.515,91.7531,133.5254,260.4677,35.1416,112.1818,145.2692,81.8432,84.76799999999999,78.1801
2017-11-28,170.5101,93.5298,133.3311,262.8313,35.5075,111.296,145.4031,82.4428,85.2568,77.8825
2017-11-29,166.9732,94.8256,135.0804,264.1161,36.3357,112.1241,145.8719,83.4356,85.6785,78.4202
2017-11-30,169.3081,95.9152,134.1766,271.4717,36.095,112.8269,146.9052,81.9218,85.6593,78.9963
